VALEUR,#doña-josepha,#don-carlos,#doña-sol,#hernani,#doña-josefa,#une-voix,#don-ruy-gomez,#don-sanchez,#don-matias,#don-ricardo,#don-sancho,#le-montagnard,#voix,#le-page,#deuxieme-conjure,#premier-conjure,#troisieme-conjure,#voix-dans-l-ombre,#le-duc-de-gotha,#tous,#don-juan-de-haro,#le-duc-de-lutzelbourg,#un-conjure,#don-gil-tellez-giron,#le-duc-de-baviere,#la-foule,#les-conjures,#don-garcie,#don-francisco,#la-dame,#le-masque
Fréquences (scènes),0.06896551724137931,0.4482758620689655,0.4482758620689655,0.6206896551724138,0.034482758620689655,0.034482758620689655,0.3793103448275862,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
Fréquences(répliques),0.012583892617449664,0.25,0.14890939597315436,0.2764261744966443,0.0020973154362416107,0.00041946308724832214,0.17743288590604026,0.01552013422818792,0.00964765100671141,0.03104026845637584,0.0016778523489932886,0.0016778523489932886,0.00041946308724832214,0.00587248322147651,0.0020973154362416107,0.014681208053691275,0.0012583892617449664,0.0008389261744966443,0.004614093959731544,0.0050335570469798654,0.00041946308724832214,0.00041946308724832214,0.0008389261744966443,0.0008389261744966443,0.0037751677852348995,0.00041946308724832214,0.00041946308724832214,0.011325503355704697,0.00587248322147651,0.0008389261744966443,0.012583892617449664
Confrontation,0.017241379310344827,0.08045977011494253,0.09195402298850575,0.13218390804597702,0.014367816091954023,0.014367816091954023,0.09195402298850575,0.034482758620689655,0.02586206896551724,0.04310344827586207,0.011494252873563218,0.008620689655172414,0.008620689655172414,0.014367816091954023,0.031609195402298854,0.031609195402298854,0.031609195402298854,0.031609195402298854,0.031609195402298854,0.04597701149425287,0.031609195402298854,0.031609195402298854,0.031609195402298854,0.031609195402298854,0.005747126436781609,0.005747126436781609,0.014367816091954023,0.014367816091954023,0.022988505747126436,0.014367816091954023,0.0028735632183908046
Déviations,#doña-josepha,#don-carlos,#doña-sol,#hernani,#doña-josefa,#une-voix,#don-ruy-gomez,#don-sanchez,#don-matias,#don-ricardo,#don-sancho,#le-montagnard,#voix,#le-page,#deuxieme-conjure,#premier-conjure,#troisieme-conjure,#voix-dans-l-ombre,#le-duc-de-gotha,#tous,#don-juan-de-haro,#le-duc-de-lutzelbourg,#un-conjure,#don-gil-tellez-giron,#le-duc-de-baviere,#la-foule,#les-conjures,#don-garcie,#don-francisco,#la-dame,#le-masque
#doña-josepha,25.137931034482758,1.3580901856763925,0.011936339522546415,0.046934865900383156,12.568965517241379,12.568965517241379,0.7586206896551724,0.20689655172413793,0.13793103448275862,0.3448275862068966,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931
#don-carlos,1.3580901856763925,8.827586206896553,0.005100999795960015,1.1672561155319774,0.6790450928381963,0.6790450928381963,0.7562093079334455,0.08841732979664015,0.011936339522546415,0.25676392572944273,0.6790450928381963,0.4482758620689655,0.4482758620689655,0.896551724137931,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.011936339522546415,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.6790450928381963,0.6790450928381963,0.6790450928381963,0.4482758620689655,0.896551724137931,0.4482758620689655,0.4482758620689655
#doña-sol,0.011936339522546415,0.005100999795960015,8.827586206896553,0.46212791040377266,0.6790450928381963,0.6790450928381963,0.8680974198215584,1.3448275862068966,0.896551724137931,2.241379310344828,0.4482758620689655,0.6790450928381963,0.6790450928381963,1.3580901856763925,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.011936339522546415,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.6790450928381963,0.4482758620689655,0.896551724137931,0.4482758620689655,0.4482758620689655
#hernani,0.046934865900383156,1.1672561155319774,0.46212791040377266,4.172413793103448,0.23180076628352486,0.23180076628352486,0.20132358063392553,0.39910600255427836,1.2413793103448276,0.39233716475095815,0.6206896551724138,0.23180076628352486,0.23180076628352486,0.046934865900383156,0.23180076628352486,0.23180076628352486,0.23180076628352486,0.23180076628352486,0.23180076628352486,0.4636015325670497,0.23180076628352486,0.23180076628352486,0.23180076628352486,0.23180076628352486,0.6206896551724138,0.6206896551724138,0.23180076628352486,0.6206896551724138,0.046934865900383156,0.6206896551724138,0.23180076628352486
#doña-josefa,12.568965517241379,0.6790450928381963,0.6790450928381963,0.23180076628352486,27.034482758620694,27.034482758620694,0.3793103448275862,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#doña-josefa,12.568965517241379,0.6790450928381963,0.6790450928381963,0.23180076628352486,27.034482758620694,27.034482758620694,0.3793103448275862,0.10344827586206896,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655
#don-ruy-gomez,0.7586206896551724,0.7562093079334461,0.8680974198215575,0.20132358063392553,0.3793103448275862,0.3793103448275862,11.172413793103448,1.1379310344827587,0.7586206896551724,1.896551724137931,0.3793103448275862,0.3793103448275862,0.3793103448275862,2.0313479623824455,1.0156739811912228,1.0156739811912228,1.0156739811912228,1.0156739811912228,1.0156739811912228,2.0313479623824455,1.0156739811912228,1.0156739811912228,1.0156739811912228,1.0156739811912228,0.3793103448275862,0.3793103448275862,1.0156739811912228,0.3793103448275862,0.7586206896551724,0.3793103448275862,0.3793103448275862
#don-sanchez,0.20689655172413793,0.08841732979664015,1.3448275862068966,0.3991060025542785,0.10344827586206896,0.10344827586206896,1.1379310344827585,23.310344827586206,15.540229885057473,11.917241379310344,7.770114942528736,0.10344827586206896,0.10344827586206896,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,0.10344827586206896,7.770114942528736,15.540229885057473,7.770114942528736,0.10344827586206896
