VALEUR,#le-vieillard,#le-jeune-homme
Fréquences (scènes),1.0,1.0
Fréquences(répliques),0.5348837209302325,0.46511627906976744
Confrontation,0.5,0.5
Déviations,#le-vieillard,#le-jeune-homme
#le-vieillard,0.0,0.0
#le-vieillard,0.0,0.0
Successions,#le-vieillard,#le-jeune-homme
#le-vieillard,0.0,1.0
#le-jeune-homme,1.0,0.0
