id,Name,id_similar,Name_similar,Intersection,Matching weight,Distances,Renamings,Percent of matches,Average cost of operations
fre000374,corneillet-festin-pierre,fre001003,moliere-dom-juan,"[""sganarelle"", ""gusman"", ""donjuan"", ""charlotte"", ""pierrot"", ""laramee"", ""doncarlos"", ""laviolette"", ""donlouis"", ""monsieurdimanche"", ""lastatue""]",0.20492866407263294,596.2653543624009,"{('la-statue1', 'la-statue2'), ('charlotte1', 'charlotte2'), ('la-violette1', 'la-violette2'), ('don-juan1', 'don-juan2'), ('don-louis1', 'don-louis2'), ('sganarelle1', 'sganarelle2'), ('pierrot1', 'pierrot2'), ('monsieur-dimanche1', 'monsieur-dimanche2'), ('la-ramee1', 'la-ramee2'), ('alonse1', 'don-alonse2'), ('elvire1', 'dona-elvire2'), ('gusman1', 'gusman2'), ('maturine1', 'mathurine2'), ('don-carlos1', 'don-carlos2')}",0.25310734463276835,0.6736158192090396
fre000374,corneillet-festin-pierre,fre001009,moliere-festin-de-pierre,"[""sganarelle"", ""gusman"", ""donjuan"", ""charlotte"", ""pierrot"", ""laramee"", ""doncarlos"", ""laviolette"", ""donlouis"", ""monsieurdimanche"", ""lastatue""]",0.18239700374531836,606.9975261471493,"{('la-statue1', 'la-statue2'), ('charlotte1', 'charlotte2'), ('la-violette1', 'la-violette2'), ('don-juan1', 'don-juan2'), ('don-louis1', 'don-louis2'), ('sganarelle1', 'sganarelle2'), ('pierrot1', 'pierrot2'), ('monsieur-dimanche1', 'monsieur-dimanche2'), ('la-ramee1', 'la-ramee2'), ('alonse1', 'don-alonse2'), ('elvire1', 'dona-elvire2'), ('gusman1', 'gusman2'), ('maturine1', 'mathurine2'), ('don-carlos1', 'don-carlos2')}",0.251685393258427,0.6821348314606742
fre000378,corneillet-inconnu,fre000457,dancourt-inconnu,"[""thalie"", ""lemarquis"", ""lamontagne"", ""virgine"", ""olimpe"", ""lacomtesse"", ""lamour"", ""lajeunesse"", ""lechevalier"", ""comus"", ""labohemienne"", ""petitbohemien"", ""levicomte"", ""cascaret"", ""lecomedien"", ""alcidon"", ""aminte""]",0.09442724458204334,594.2569435455582,"{('thalie1', 'thalie2'), ('cascaret1', 'cascaret2'), ('petit-bohemien1', 'petit-bohemien2'), ('la-jeunesse1', 'la-jeunesse2'), ('la-montagne1', 'crispin2'), ('virgine1', 'virgine2'), ('aminte1', 'alcidon2'), ('le-comedien1', 'le-comedien2'), ('vertumne1', 'monsieur-salle2'), ('l-amour1', 'l-amour2'), ('alcidon1', 'aminte2'), ('pomone1', 'mademoiselle-desmarres2'), ('la-bohemienne1', 'la-montagne2'), ('le-marquis1', 'le-marquis2'), ('cephise1', 'lubine2'), ('olimpe1', 'olimpe2'), ('aglaure1', 'colin2'), ('comus1', 'comus2'), ('un-maure femme-maure1', 'la-mariee2'), ('la-comtesse1', 'la-comtesse2'), ('zephire1', 'vignolet2'), ('le-chevalier1', 'le-chevalier2'), ('le-vicomte1', 'le-vicomte2')}",0.22281879194630871,0.7976912751677854
fre000381,corneillet-medee,fre001183,quinault-thesee,"[""lechoeur"", ""unhabitant"", ""deuxbergeres"", ""medee"", ""arcas"", ""cleone""]",0.03472668810289389,331.49875542250544,"{('nerine1', 'le-choeur-des-combattants2'), ('le-fantome1', 'aegle thesee2'), ('choeur-des-captifs1', 'thesee2'), ('la-victoire1', 'venus mars2'), ('le-choeur1', 'mars2'), ('deux-fantomes1', 'un-habitant2'), ('fantome1', 'deux-bergeres2'), ('berger1', 'mars venus2'), ('medee1', 'medee2'), ('un-corinthien1', 'la-grande-pretresse2'), ('deux-bergeres1', 'le-choeur-graces2'), ('un-chef-d-habitants1', 'un-plaisir2'), ('un-corinthien un-argien1', 'le-choeur-des-pretresses2'), ('deux-bergers un-habitant1', 'venus2'), ('jason1', 'arcas2'), ('creon1', 'le-roi medee2'), ('arcas1', 'la-pretresse aegle cleone2'), ('oronte1', 'aegle2'), ('creuse1', 'le-roi2'), ('trois-captifs1', 'cleone2'), ('jason creuse1', 'choeur2'), ('le-choeur-de-demons1', 'le-choeur-de-l-enfer2')}",0.021917808219178082,0.9083835616438356
fre000398,crebillon-catilina,fre001441,voltaire-rome-sauvee,"[""catilina"", ""lentulus"", ""ciceron"", ""caton"", ""crassus"", ""cethegus""]",0.04835390946502058,188.8948334347118,"{('ciceron1', 'cesar2'), ('catilina1', 'catilina2'), ('tullie1', 'aurelie2'), ('caton1', 'ciceron2'), ('probus1', 'sura2'), ('gontran1', 'autre-conjure2'), ('lentulus1', 'cethegus2'), ('fulvie1', 'caton2'), ('sunnon1', 'martian2')}",0.1141732283464567,0.743503937007874
fre000420,cubieres-palmezeaux-mort-de-moliere-3a,fre000421,cubieres-palmezeaux-mort-de-moliere-4a,"[""moliere"", ""lesbin"", ""chapelle"", ""laforet"", ""lamoliere"", ""isabelle"", ""baron"", ""lesemainier"", ""angelique"", ""cleante"", ""ledocteur"", ""ledomestique"", ""montausier"", ""pirlon""]",0.879746835443038,60.425152865323156,"{('isabelle1', 'isabelle2'), ('lesbin1', 'lesbin2'), ('la-moliere1', 'la-moliere2'), ('le-garçon-de-theatre1', 'le-garçon2'), ('pirlon1', 'pirlon2'), ('le-docteur1', 'le-docteur2'), ('le-domestique1', 'le-domestique2'), ('le-semainier1', 'le-semainier2'), ('chapelle1', 'chapelle2'), ('isabelle angelique1', 'isabelle angelique2'), ('moliere1', 'moliere2'), ('montausier1', 'montausier2'), ('baron cleante1', 'baron cleante2'), ('laforet1', 'laforet2'), ('baron1', 'baron2')}",0.8173652694610778,0.1808982035928144
fre000434,dancourt-comedie-comediens,fre001210,regnard-divorce,"[""unlaquais"", ""isabelle"", ""mezzetin"", ""jupiter"", ""pierrot"", ""mercure"", ""lechevalier""]",0.037236428891879766,988.1487623128023,"{('le-docteur1', 'mezzetin2'), ('le-chevalier1', 'cornichon2'), ('angelique1', 'amilare2'), ('leandre1', 'mercure2'), ('philine1', 'le-chevalier2'), ('claudine1', 'dieu-de-l-hymen2'), ('jasmin1', 'un-laquais2'), ('l-amour1', 'sotinet2'), ('mathurine1', 'braillardet2'), ('mezzetin1', 'trotenville2'), ('spinette1', 'le-laquais2'), ('marton1', 'arlequin2'), ('pierrot1', 'isabelle2'), ('lucile1', 'jupiter2'), ('mercure1', 'colombine2')}",0.0010976948408342481,1.0846212952799121
fre000436,dancourt-deroute-pharaon,fre000437,dancourt-desolation-des-joueuses,"[""lacomtesse"", ""clitandre"", ""lecaissier"", ""lintendante"", ""eraste"", ""lemarquis"", ""merlin""]",0.14217032967032966,355.7657455314289,"{('belise1', 'dorimene2'), ('marton1', 'lisette2'), ('la-marquise1', 'l-intendante2'), ('eraste1', 'eraste2'), ('le-caissier1', 'le-caissier2'), ('frontin1', 'merlin2'), ('le-marquis1', 'le-marquis2'), ('jasmin1', 'un-laquais2'), ('valere1', 'dorante2'), ('la-comtesse1', 'la-comtesse2'), ('celide1', 'angelique2'), ('garbatacase1', 'le-chevalier2'), ('clitandre1', 'clitandre2')}",0.29320388349514565,0.6908155339805825
fre000437,dancourt-desolation-des-joueuses,fre000445,dancourt-femme-d-intrigues,"[""lisette"", ""angelique"", ""dorante"", ""unlaquais"", ""eraste"", ""lemarquis"", ""lechevalier""]",0.0270174191254888,1106.3543368090282,"{('le-caissier1', 'dorante2'), ('eraste1', 'monsieur-dubois2'), ('le-marquis1', 'orgon2'), ('l-intendante1', 'lisette2'), ('lisette1', 'madame-thibaut2'), ('la-comtesse1', 'gabrillon2'), ('dorante1', 'dorise2'), ('dorimene1', 'la-ramee2'), ('angelique1', 'champagne2'), ('clitandre1', 'le-marquis2'), ('le-chevalier1', 'madame-torquette2'), ('merlin1', 'la-brie2'), ('topase1', 'angelique2')}",0.0019047619047619048,1.0536380952380953
fre000438,dancourt-diable-boiteux,fre000445,dancourt-femme-d-intrigues,"[""angelique"", ""unlaquais"", ""eraste"", ""leandre"", ""cascaret"", ""lecommissaire""]",0.026741996233521657,1112.215966137973,"{('cascaret1', 'le-cocher2'), ('eraste1', 'eraste2'), ('le-notaire1', 'monsieur-de-la-protase2'), ('le-commissaire1', 'le-maitre-a-chanter2'), ('le-diable1', 'madame-torquette2'), ('madame-lucas1', 'gabrillon2'), ('therese1', 'la-brie2'), ('marton1', 'madame-thibaut2'), ('angelique1', 'jolicoeur2'), ('un-laquais1', 'la-ramee2'), ('lepine1', 'orgon2'), ('monsieur-corbeau1', 'melinde2'), ('sanchette1', 'dorise2')}",0.002840909090909091,1.0531344696969696
fre000462,dancourt-metempsychose,fre000536,dufresny-adieux-des-officiers,"[""mercure"", ""bacchus"", ""lamour"", ""jupiter"", ""junon"", ""venus""]",0.043,587.8848504478284,"{('mercure1', 'le-tambour2'), ('philene1', 'jupiter2'), ('corine1', 'vulcain2'), ('merope1', 'pluton2'), ('une-suivante-de-l-amour1', 'momus2'), ('bacchus1', 'plutus2'), ('un-suivant-de-bacchus1', 'l-ocean2'), ('junon1', 'cupidon2'), ('venus1', 'bacchus2'), ('jupiter1', 'mars2'), ('faunus1', 'venus2')}",0.0033783783783783786,0.9930912162162162
fre000462,dancourt-metempsychose,fre000819,la-fontaine-daphne,"[""mercure"", ""bacchus"", ""lamour"", ""thalie"", ""jupiter"", ""philis"", ""venus""]",0.031163434903047092,596.638579731637,"{('jupiter1', 'penee2'), ('corine1', 'tharsis2'), ('la-paix1', 'minerve2'), ('faunus1', 'clymene2'), ('merope1', 'telamon2'), ('mercure1', 'jupiter2'), ('un-suivant-de-bacchus1', 'aminte2'), ('philene1', 'daphne leucippe2'), ('bacchus1', 'momus2'), ('junon1', 'daphne2'), ('l-amour1', 'apollon2'), ('venus1', 'leucippe2'), ('l-inconstance1', 'thalie2')}",0.0033112582781456954,0.9877649006622516
fre000477,de-caux-marius,fre000760,henault-marius-a-cirte,"[""cethegus"", ""marius"", ""arisbe"", ""phenice"", ""caiusmarius"", ""numerius"", ""hiempsal"", ""nerbal""]",0.8465116279069768,0.0,"{('nerbal1', 'nerbal2'), ('arisbe1', 'arisbe2'), ('hiempsal1', 'hiempsal2'), ('phenice1', 'phenice2'), ('numerius1', 'nemurius2'), ('caïus-marius1', 'caius-marius2'), ('marius-fils1', 'marius2'), ('cethegus1', 'cethegus2')}",1.0,0.0
fre000497,diderot-est-il-bon-est-il-mechant,fre000501,diderot-piece-prologue,"[""madamedechepy"", ""picard"", ""mademoisellebeaulieu"", ""flamand"", ""monsieurhardouin"", ""lelaquais"", ""madamebertrand"", ""monsieurdesurmont"", ""monsieurpoultier"", ""tousensemble""]",0.38172804532577903,682.899389494549,"{('monsieur-des-renardeaux1', 'monsieur-renardeau2'), ('picard1', 'picard2'), ('madame-bertrand1', 'madame-bertrand2'), ('flamand1', 'flamand2'), ('mademoiselle-beaulieu1', 'mademoiselle-beaulieu2'), ('tous-ensemble1', 'tous-ensemble2'), ('monsieur-poultier1', 'monsieur-poultier2'), ('monsieur-de-surmont1', 'monsieur-de-surmont2'), ('binbin1', 'l-enfant2'), ('le-laquais1', 'le-laquais2'), ('monsieur-hardouin1', 'monsieur-hardouin2'), ('madame-de-chepy1', 'madame-de-chepy2')}",0.4230132450331126,0.5653062913907284
fre000504,donneau-de-vise-amours-du-soleil,fre000526,dorneval-jugement-de-paris,"[""lamour"", ""venus"", ""pallas"", ""mercure"", ""ladiscorde"", ""jupiter""]",0.033391915641476276,505.30173308740956,"{('clitie1', 'venus2'), ('venus1', 'l-amour2'), ('le-roi1', 'l-hymen2'), ('personne-11', 'junon2'), ('la-discorde1', 'les-trois-deesses2'), ('la-princesse1', 'mercure2'), ('jupiter1', 'jupiter2'), ('personne-21', 'la-discorde2'), ('theaspe1', 'paris2'), ('apollon1', 'pallas2'), ('palmis1', 'monsieur-gargot2')}",0.0020876826722338203,1.0547807933194155
fre000526,dorneval-jugement-de-paris,fre001168,quinault-cadmus-hermione,"[""jupiter"", ""venus"", ""lamour"", ""lhymen"", ""junon"", ""pallas""]",0.04457652303120357,334.3905563462866,"{('l-amour1', 'charite2'), ('junon1', 'mars2'), ('l-hymen1', 'le-geant2'), ('jupiter1', 'arbas2'), ('pallas1', 'le-grand-sacrificateur2'), ('monsieur-gargot1', 'pales2'), ('la-discorde1', 'hermione2'), ('mercure1', 'premier-prince-tyrien2'), ('paris1', 'le-choeur2'), ('venus1', 'cadmus2'), ('un-des-normands1', 'la-nourrice2')}",0.0,1.0999013157894737
fre000533,dufresny-regnard-chinois,fre000540,dufresny-depart-des-comediens,"[""lecomedien"", ""pierrot"", ""colombine"", ""mezzetin"", ""arlequin"", ""octave""]",0.05350553505535055,346.32210153883153,"{('arlequin1', 'octave2'), ('thalie1', 'colombine2'), ('mezzetin1', 'la-pretresse2'), ('le-parterre1', 'la-chanteuse2'), ('isabelle1', 'pierrot2'), ('le-comedien-français1', 'le-sacrificateur2'), ('roquillard1', 'leandre2'), ('colombine1', 'arlequin2'), ('octave1', 'mezzetin2')}",0.0,1.0526747720364742
fre000533,dufresny-regnard-chinois,fre001207,regnard-coquette,"[""pierrot"", ""isabelle"", ""colombine"", ""mezzetin"", ""arlequin"", ""octave""]",0.03335155822854018,600.507045572454,"{('arlequin1', 'madame-pindaret2'), ('l-auteur1', 'nigaudin2'), ('thalie1', 'colombine2'), ('mezzetin1', 'pasquariel2'), ('roquillard1', 'trafiquet2'), ('la-rhetorique1', 'mezzetin2'), ('octave1', 'premiere-bohemienne2'), ('apollon1', 'isabelle2'), ('le-comedien-français1', 'margot2'), ('pierrot1', 'le-capitaine2'), ('isabelle1', 'pierrot2'), ('colombine1', 'arlequin2'), ('roquillard colombine1', 'le-laquais2')}",0.0,1.083880866425993
fre000536,dufresny-adieux-des-officiers,fre000819,la-fontaine-daphne,"[""lamour"", ""venus"", ""cupidon"", ""mercure"", ""momus"", ""lesdieux"", ""jupiter"", ""diane"", ""bacchus""]",0.060498220640569395,302.6356097513978,"{('jupiter1', 'leucippe2'), ('venus1', 'apollon2'), ('junon1', 'tharsis2'), ('cupidon1', 'momus2'), ('diane1', 'ismele2'), ('le-tambour1', 'venus2'), ('vulcain1', 'daphne2'), ('l-amour1', 'promethee2'), ('mars1', 'chloris2'), ('le-laquais1', 'amphrise2'), ('un-amour1', 'jupiter2'), ('bacchus1', 'amour2'), ('momus1', 'clymene2'), ('mercure1', 'telamon2')}",0.0,1.0258305084745762
fre000536,dufresny-adieux-des-officiers,fre001023,moliere-psyche,"[""lamour"", ""mars"", ""venus"", ""vulcain"", ""jupiter"", ""bacchus""]",0.04184549356223176,295.1652259393171,"{('un-des-amours1', 'zephyr2'), ('plutus1', 'l-amour2'), ('momus1', 'cleomene2'), ('mars1', 'aglaure2'), ('l-amour1', 'vertumne2'), ('jupiter1', 'venus2'), ('vulcain1', 'cidippe2'), ('un-amour1', 'choeur2'), ('le-laquais1', 'vulcain2'), ('venus1', 'psyche2'), ('junon1', 'jupiter2'), ('cupidon1', 'le-roi2'), ('bacchus1', 'apollon2'), ('le-tambour1', 'flore2')}",0.003389830508474576,1.0005084745762711
fre000536,dufresny-adieux-des-officiers,fre000845,la-motte-carnaval-folie,"[""venus"", ""plutus"", ""mercure"", ""momus"", ""jupiter"", ""bacchus""]",0.04305043050430504,221.30523812228986,"{('bellone1', 'mercure2'), ('vulcain1', 'la-folie2'), ('mars1', 'plutus la-jeunesse2'), ('le-tambour1', 'venus2'), ('jupiter1', 'la-folie le-choeur2'), ('bacchus1', 'bacchus2'), ('l-amour1', 'choeur2'), ('junon1', 'momus2'), ('un-amour1', 'jupiter2'), ('pluton1', 'jupiter venus2'), ('venus1', 'le-carnaval2')}",0.0047169811320754715,1.0437264150943395
fre000537,dufresny-chevalier-joueur,fre001214,regnard-joueur,"[""valere"", ""nerine"", ""angelique"", ""lacomtesse"", ""dorante"", ""lemarquis""]",0.02675943270002676,1088.1596400304286,"{('l-etourdi1', 'nerine2'), ('la-comtesse1', 'geronte2'), ('frontin1', 'angelique2'), ('le-marquis1', 'le-marquis2'), ('madame-brusquan1', 'madame-la-ressource2'), ('nerine1', 'hector2'), ('le-chevalier1', 'valere2'), ('angelique1', 'dorante2'), ('dorante1', 'la-comtesse2')}",0.006018054162487462,1.0915045135406218
fre000540,dufresny-depart-des-comediens,fre001032,mongin-promenades-de-paris,"[""arlequin"", ""colombine"", ""leandre"", ""pierrot"", ""octave"", ""mezzetin""]",0.03943661971830986,400.3252869898623,"{('colombine1', 'mezzetin2'), ('la-pretresse1', 'leandre2'), ('arlequin1', 'arlequin2'), ('mezzetin1', 'octave2'), ('pierrot1', 'pierrot2'), ('octave1', 'calmar2'), ('leandre1', 'colombine2')}",0.005154639175257732,1.0315979381443299
fre000540,dufresny-depart-des-comediens,fre001207,regnard-coquette,"[""arlequin"", ""colombine"", ""pierrot"", ""octave"", ""pasquariel"", ""mezzetin""]",0.07142857142857142,526.6897901892662,"{('mezzetin1', 'madame-pindaret2'), ('colombine1', 'trafiquet2'), ('arlequin1', 'colombine2'), ('leandre1', 'nigaudin2'), ('la-chanteuse1', 'le-choeur2'), ('pierrot1', 'mezzetin2'), ('le-comedien1', 'premiere-bohemienne2'), ('octave1', 'arlequin2'), ('pasquariel1', 'arelquin2')}",0.00390625,1.028515625
fre000558,dumaniant-francais-en-huronie,fre000559,dumaniant-francais-en-huronie-1787,"[""frontin"", ""valcour"", ""lafleur"", ""dorval"", ""zamire"", ""lesauvage""]",0.5665529010238908,88.99264700846237,"{('la-fleur1', 'la-fleur2'), ('zamire1', 'zamire2'), ('frontin1', 'frontin2'), ('valcour1', 'valcour2'), ('dorval1', 'dorval2'), ('le-sauvage1', 'le-sauvage2')}",0.5991902834008097,0.36028340080971666
fre000656,fuzelier-enfer-galant,fre000819,la-fontaine-daphne,"[""bacchus"", ""melpomene"", ""apollon"", ""venus"", ""diane"", ""lechoeur"", ""choeurdesdieux""]",0.0642361111111111,295.91171924634415,"{('diane1', 'clymene2'), ('bacchus1', 'daphne2'), ('hebe1', 'momus2'), ('le-choeur-des-dieux1', 'autre-muse-lyrique2'), ('pan1', 'venus2'), ('choeur-des-dieux1', 'leucippe2'), ('endymion1', 'aminte2'), ('apollon1', 'meroe2'), ('le-choeur1', 'heures2'), ('pluton1', 'apollon2'), ('venus1', 'penee2'), ('mars1', 'telamon2')}",0.0,1.0456183745583039
fre000680,garnier-bradamante,fre000804,la-calprenede-bradamante,"[""aymon"", ""renaud"", ""bradamante"", ""leon"", ""roger"", ""marphise"", ""charles"", ""ambassadeurs""]",0.02984165651644336,429.2454439401627,"{('beatrix1', 'renaud2'), ('charles1', 'charles2'), ('leon1', 'roger2'), ('bradamante1', 'marphise2'), ('aymon1', 'aymon2'), ('marphise1', 'zenon2'), ('charlemagne1', 'naymes2'), ('roger1', 'leon2'), ('renaud1', 'bradamante2'), ('hippalque1', 'ambassadeurs2')}",0.025423728813559324,0.9093855932203391
fre000685,genlis-amant-anonyme,fre001653,colle-l-amant-anonyme,"[""ophemon"", ""rosalie"", ""picard"", ""leontine"", ""dorothee"", ""levicomte"", ""jeannette"", ""colin""]",0.5148902821316614,11.079521168362012,"{('rosalie1', 'rosalie2'), ('dorothee1', 'dorothee2'), ('picard1', 'picard2'), ('colin1', 'colin2'), ('le-vicomte1', 'le-vicomte2'), ('jeannette1', 'jeannette2'), ('ophemon1', 'ophemon2'), ('leontine1', 'leontine2')}",0.9806835066864784,0.016463595839524517
fre000753,guimont-de-la-touche-iphigenie,fre001875,favard-voisenon-la-petite-iphigenie,"[""iphigenie"", ""ismenie"", ""eumene"", ""thoas"", ""oreste"", ""lesclave"", ""arbas""]",0.07556270096463022,342.7843796665018,"{('iphigenie1', 'iphigenie2'), ('pylade1', 'pilade2'), ('oreste1', 'oreste2'), ('ismenie1', 'ismenie2'), ('thoas1', 'thoas2'), ('eumene1', 'eumene2')}",0.04371584699453552,0.9365846994535519
fre000818,la-fontaine-climene,fre000839,la-harpe-muses-rivales,"[""erato"", ""uranie"", ""apollon"", ""melpomene"", ""thalie"", ""clio"", ""calliope""]",0.09868421052631579,190.49570339376277,"{('euterpe1', 'erato2'), ('acanthe1', 'uranie2'), ('erato1', 'apollon2'), ('uranie1', 'mercure2'), ('clio1', 'momus2'), ('climene1', 'clio2'), ('apollon1', 'calliope2')}",0.015,0.9523500000000001
fre000818,la-fontaine-climene,fre001624,cahusac-l-algerien,"[""uranie"", ""apollon"", ""polymnie"", ""melpomene"", ""thalie"", ""clio"", ""calliope""]",0.045494313210848646,536.2877164862373,"{('polymnie1', 'uranie2'), ('climene1', 'isabelle2'), ('euterpe1', 'melpomene2'), ('apollon1', 'd-oberval2'), ('erato1', 'hassan2'), ('acanthe1', 'dorise2'), ('melpomene1', 'apollon2'), ('thalie1', 'les-muses2'), ('calliope1', 'clarice2'), ('terpsichore1', 'thalie2')}",0.012939001848428836,0.9913678373382624
fre000819,la-fontaine-daphne,fre000845,la-motte-carnaval-folie,"[""jupiter"", ""venus"", ""momus"", ""choeur"", ""lechoeur"", ""bacchus"", ""mercure""]",0.06615384615384616,266.0686128356239,"{('aminte1', 'plutus2'), ('telamon1', 'le-lethe2'), ('chloris1', 'plutus la-jeunesse2'), ('un-chasseur1', 'le-professeur-de-folie2'), ('clymene1', 'le-musicien le-choeur2'), ('tharsis1', 'le-chef-des-matelots2'), ('bacchus1', 'le-poete2'), ('venus1', 'le-choeur-des-dieux2'), ('promethee1', 'venus2'), ('daphnis1', 'jupiter venus2'), ('jupiter1', 'jupiter venus le-choeur2'), ('amour1', 'choeur-des-deesses2'), ('le-sacrificateur1', 'la-folie le-choeur2'), ('melpomene1', 'jupiter2'), ('minerve1', 'mercure2'), ('momus1', 'choeur2'), ('leucippe1', 'le-carnaval2'), ('thalie1', 'momus2'), ('le-choeur1', 'le-chef-des-matelots le-choeur2'), ('daphne1', 'la-folie2')}",0.006920415224913495,0.9205882352941177
fre000819,la-fontaine-daphne,fre001023,moliere-psyche,"[""jupiter"", ""venus"", ""choeur"", ""lamour"", ""apollon"", ""bacchus""]",0.04093567251461988,304.98421167785466,"{('jupiter1', 'flore2'), ('leucippe1', 'agenor2'), ('apollon1', 'venus2'), ('telamon1', 'zephyr2'), ('le-choeur1', 'mome2'), ('une-muse-lyrique1', 'muses2'), ('penee1', 'l-amour2'), ('clymene1', 'lycas2'), ('promethee1', 'phaene2'), ('thalie1', 'divinites2'), ('minerve1', 'cidippe2'), ('tharsis1', 'cleomene2'), ('mercure1', 'apollon2'), ('autre-muse-lyrique1', 'bacchus2'), ('venus1', 'le-roi2'), ('momus1', 'aglaure2'), ('daphne1', 'psyche2'), ('amour1', 'jupiter2')}",0.023668639053254437,0.902455621301775
fre000819,la-fontaine-daphne,fre001176,quinault-isis,"[""jupiter"", ""choeur"", ""apollon"", ""deuxbergers"", ""lechoeur"", ""tousensemble"", ""melpomene"", ""thalie"", ""mercure""]",0.037834311806914545,352.94217417456883,"{('tous1', 'syrinx choeurs2'), ('tharsis1', 'argus2'), ('daphne-1', 'io2'), ('aminte1', 'choeur-des-divinites2'), ('amphrise1', 'choeur-des-peuples2'), ('venus1', 'hierax2'), ('promethee1', 'neptune2'), ('daphne1', 'jupiter2'), ('amour1', 'pirante2'), ('daphne leucippe1', 'choeur-de-silvains satyres bergers2'), ('deux-bergers1', 'hierax argus2'), ('momus1', 'mercure2'), ('melpomene1', 'choeur peuples egypte2'), ('diane1', 'jupiter junon2'), ('clymene1', 'syrinx2'), ('venus l-amour minerve1', 'micene2'), ('penee1', 'io la-furie2'), ('telamon1', 'pan2'), ('ismele1', 'la-furie2'), ('apollon1', 'iris2'), ('un-poete-heroïque1', 'choeur divinites2'), ('jupiter1', 'la-renommee2'), ('le-choeur1', 'choeur-des-nymphes2'), ('minerve1', 'le-choeur2'), ('un-chasseur1', 'pan deux-bergers2'), ('apidame1', 'les-deux-conducteurs choeur-des-chalybes2'), ('leucippe1', 'junon2'), ('les-dieux1', 'apollon2')}",0.0058823529411764705,1.0381470588235295
fre000819,la-fontaine-daphne,fre001179,quinault-proserpine,"[""jupiter"", ""nymphes"", ""lechoeur"", ""lechoeur"", ""tousensemble"", ""mercure""]",0.03928266438941076,310.39357791705555,"{('le-choeur1', 'le-choeur2'), ('telamon1', 'tous-ensemble2'), ('leucippe1', 'pluton2'), ('les-dieux1', 'la-discorde2'), ('un-chasseur1', 'le-choeur-des-ombres2'), ('amour1', 'la-victoire la-paix2'), ('mercure1', 'jupiter2'), ('choeur1', 'mercure2'), ('jupiter1', 'la-paix2'), ('daphne1', 'ceres2'), ('tharsis1', 'proserpine nymphes2'), ('venus1', 'la-paix suite-de-la-paix2'), ('penee1', 'arethuse alphee ascalaphe2'), ('momus1', 'alphee2'), ('apollon1', 'ascalaphe2'), ('clymene1', 'arethuse2'), ('promethee1', 'la-victoire2'), ('le-sacrificateur1', 'proserpine2'), ('aminte1', 'arethuse alphee2'), ('tous-ensemble1', 'deux-ombres2'), ('minerve1', 'la-felicite l-abondance2'), ('heures1', 'les-choeurs2')}",0.015432098765432098,0.9579012345679013
fre000819,la-fontaine-daphne,fre001439,voltaire-pandore,"[""jupiter"", ""promethee"", ""lesdieux"", ""choeurdesdieux"", ""choeur"", ""lamour"", ""nymphes"", ""lechoeur"", ""mercure""]",0.07407407407407407,257.5991032123565,"{('choeur-de-bergers1', 'choeur2'), ('promethee1', 'typhon2'), ('leucippe1', 'nemesis2'), ('cupidon1', 'mercure2'), ('chloris aminte nymphes1', 'choeur-des-nymphes2'), ('minerve1', 'les-trois-parques2'), ('momus1', 'choeurs-des-nymphes2'), ('une-muse-lyrique1', 'promethee pandore2'), ('le-mechant-poete1', 'l-amour2'), ('deux-bergers1', 'une-voix2'), ('amour1', 'furies-et-demons2'), ('heures1', 'une-nymphe2'), ('apollon1', 'pandore-promethee2'), ('amphrise1', 'choeur-des-dieux2'), ('un-sylvain1', 'les-titans2'), ('ismele1', 'dieux-titans2'), ('daphne1', 'pandore2'), ('daphne-1', 'le-choeur2'), ('clymene1', 'les-dieux2'), ('venus1', 'encelade-typhon2'), ('penee1', 'promethee2'), ('jupiter1', 'encelade2'), ('apidame1', 'neptune2'), ('tharsis1', 'jupiter2'), ('chloris1', 'dryade2')}",0.010948905109489052,0.9401824817518248
fre000819,la-fontaine-daphne,fre000993,moliere-amants-magnifiques,"[""venus"", ""choeur"", ""apollon"", ""tous"", ""lechoeur"", ""tousensemble""]",0.03851963746223565,431.59371022202765,"{('venus1', 'clitidas2'), ('tous-ensemble1', 'climene2'), ('momus1', 'lycaste menandre2'), ('tharsis1', 'sostrate2'), ('ismele1', 'anaxarque2'), ('clymene1', 'tircis lycaste menandre2'), ('meroe1', 'tircis2'), ('daphne1', 'aristione2'), ('leucippe1', 'cleonice2'), ('apollon1', 'eriphile2'), ('amphrise1', 'timocles2'), ('mercure1', 'le-choeur2'), ('le-sacrificateur1', 'menandre2'), ('aminte1', 'iphicrate2'), ('un-sylvain1', 'tous-deux2'), ('tous1', 'lycaste2'), ('le-mechant-poete1', 'la-pretresse2'), ('thalie1', 'tous-ensemble2'), ('bacchus1', 'bergers bergeres2'), ('penee1', 'deuxieme-satyre2'), ('telamon1', 'caliste2'), ('un-chasseur1', 'philinte2'), ('une-muse-lyrique1', 'apollon2')}",0.009732360097323601,1.0499756690997568
